lemma	pos	semantic_tags
paraferen	VERB	Q1.2
aanvankelijk	ADV	N4
initiëren	VERB	T2+
ingewijde	NOUN	T2+/S2mf
spuitje	NOUN	B3 A9- Y1
ondoordacht	ADJ	S1.2.6-
sommatie	NOUN	G2.1
dwangbevel	NOUN	G2.1
order	NOUN	G2.1
bevelen	NOUN	G2.1
injunctie	NOUN	G2.1
blesseren	VERB	B2- A1.1.1 E4.1-
verwonding	NOUN	B2- A1.1.2 E1
verongelijking	NOUN	B2- A1.1.2 E1
inlegsel	NOUN	O2
incrustatie	NOUN	O2
gedetineerde	NOUN	G2.1/S2mf A1.7+/S2mf
inwendig	ADJ	M6
innerlijk	ADJ	M6
binnen-	ADJ	M6
binnenst	ADJ	A10-
waard	NOUN	F1/S2mf
braaf	ADJ	E3+
vernieuwen	VERB	T3-
nieuwigheid	NOUN	T3-
vernieuwing	NOUN	T3-
vernieuwer	NOUN	T3-/S2mf T3-
inenten	VERB	B3
inenting	NOUN	B3
ingeven	VERB	Y2 M2
leergierig	ADJ	X2.4
gekken-	ADJ	B2-/X1 S1.2.6-
krankzinnigen-	ADJ	B2-/X1 S1.2.6-
krankzinnigheid	NOUN	S1.2.6- B2-/X1
inscriptie	NOUN	Q1.2
kerfdier	NOUN	L2mfn
onbeveiligd	ADJ	E6- A7-
onscheidbaar	ADJ	S5+++ A1.7+++
insider	NOUN	A1.8+/X2.2+/S2mf
insigne	NOUN	C1 Q1.1
onbeduidendheid	NOUN	A11.1--
insignificant	ADJ	A11.1--
keuring	NOUN	X2.4/A5.3
inademen	NOUN	S8+ B1
beademen	VERB	S8+
instabiliteit	NOUN	A2.1+
afbetaling	NOUN	I1.2 N5.1-
ogenblikkelijk	ADJ	T1.1.2
poosje	NOUN	T1.2
ogenblik	NOUN	T1.2
ogenblikkelijk	ADV	N3.8++
aanstichten	VERB	T2+
bijbrengen	VERB	A2.2 P1
instinctmatig	ADJ	X2.1
leerzaam	ADJ	Q2.1
leerrijk	ADJ	Q2.1
leermeester	NOUN	P1/S2mf
leermeesteres	NOUN	P1/S2mf
muziekinstrument	NOUN	O2 K2 X4.2 B3 Y1
ontoelaatbaar	ADJ	O4.2-
onbestaanbaar	ADJ	O4.2-
onduldbaar	ADJ	O4.2-
assurantie	NOUN	I1/A15-
rebellie	NOUN	G3
intact	ADJ	N5.1+
ontastbaar	ADJ	A1.6 C1
integraalrekening	NOUN	A1.8+ S5+ A2.2 N2%
inburgering	NOUN	A1.8+ S5+ A2.2 N2%
verstandelijk	ADJ	X2 X2.1
inlichtingen	NOUN	X9.1+ X2.2+ S1.2.6+
inlichtingendienst	NOUN	X9.1+ X2.2+ S1.2.6+
verstaanbaar	ADJ	X2.5+
verheviging	NOUN	N5+/A2.1
verhevigen	VERB	N5+/A2.1
wisselwerking	NOUN	S1.1.2+ A1.1.1
onderscheppen	VERB	S8-
verkeerswisselaar	NOUN	S1.1.2+
aansluiting	NOUN	S1.1.2+
verkeersknooppunt	NOUN	S1.1.2+
geslachtsverkeer	NOUN	S3.2/B1 S1.1.1
onderhandelingen	NOUN	S3.2/B1 S1.1.1
rente	NOUN	X5.2+ I1.1 S8+ S1.1.3+
interesse	NOUN	X5.2+ I1.1 S8+ S1.1.3+
interest	NOUN	X5.2+ I1.1 S8+ S1.1.3+
interesseren	VERB	X5.2+
geïnteresseerde	ADJ	X5.2+ S1.1.3+
belanghebbend	ADJ	X5.2+ S1.1.3+
belangwekkend	ADJ	X5.2+
koppelvlak	NOUN	Q1.1 S1.1.1 Y2
raakpunt	NOUN	Q1.1 S1.1.1 Y2
interieur	NOUN	M6 H2
tussenwerpen	VERB	Q2.2
tussenkomen	VERB	Q2.2
wederkerend	ADJ	N6-
fluctuerend	ADJ	N6-
binnenlands	ADJ	M6 A10- G1.1
onderling	ADJ	S5+
tussenzetten	VERB	Q2.2
tolken	VERB	X2.5+ Q3
tolken	NOUN	X2.5+ K2 Q3
uitlegger	NOUN	Q3/I3.2/S2mf K2/S2mf Y2
ondervragen	VERB	Q2.2
interrogeren	VERB	Q2.2
ondervraging	NOUN	Q2.2
doorsnijding	NOUN	M3 A2.2
interveniëren	VERB	S1.1.3+ N4
ingreep	NOUN	S1.1.3+ N4
tussenkomst	NOUN	S1.1.3+ N4
vraaggesprek	NOUN	Q2.1
interviewster	NOUN	Q2.1/S2mf
intolerantie	NOUN	S7.4-
intolerant	ADJ	S7.4-
zinsmelodie	NOUN	Q3
intoxicatie	NOUN	F2++ X5.2+++
onversaagd	ADJ	E5+
wezenlijk	ADV	A6.2+
innerlijk	ADV	A6.2+
inleidend	ADJ	T2+ A12+
zelfonderzoek	NOUN	X2.4/S5- S1.2
introspectie	NOUN	X2.4/S5- S1.2
binnenvetter	NOUN	S1.2.1-
eenzelvig	ADJ	S1.2.1-
intrusief	ADJ	X7-
inunderen	VERB	N5+
indringster	NOUN	G3/S2mf
gehandicapte	NOUN	B2-/S2mf
invalide	NOUN	B2-/S2mf
bedlegerige	NOUN	B2-/S2mf
zieke	NOUN	B2-/S2mf
scheldwoord	NOUN	E3-/Q2.2
tieren	VERB	Q2.2
meesleuren	VERB	Q2.2
uitdenken	VERB	X2.1 A5.2-
vindingrijk	ADJ	X2.1/A6.2-
inventariseren	NOUN	Q1.2/A9+ A9+
invers	ADJ	A6.1-
omdraaien	VERB	A1.1.1
nasporing	NOUN	X2.4 B3
investituur	NOUN	S7.1+
belegger	NOUN	I1.1/S2mf
verstokt	ADJ	T2++
onschendbaar	ADJ	G2.1 A2.1-
inviteren	VERB	Q2.2
nodigen	VERB	Q2.2
inroepen	VERB	T2+ A1.5.1 S7.1+
onwillekeurig	ADV	X7- S6+ A1.7-
onwillekeurig	ADJ	X7- S6+ A1.7-
jodiumtinctuur	NOUN	O1 B3
jota	NOUN	N5- Q3
iraniër	NOUN	Z2/S2mf Z2/Q3
iraanse	NOUN	Z2/S2mf Z2/Q3
humeurig	ADJ	E3-
ziedend	ADJ	E3-
lis	NOUN	L3 B1
regenboogvlies	NOUN	L3 B1
strijkgoed	NOUN	B4
ijzerhandelaar	NOUN	I2.2/S2mf
irrationaal	ADJ	S1.2.6-
onredelijke	ADJ	S1.2.6-
irrationale	ADJ	S1.2.6-
onzinnige	ADJ	S1.2.6-
irrationele	ADJ	S1.2.6-
onzinnig	ADJ	S1.2.6-
irreconciliabel	ADJ	A6.1- E3-
onstuitbaar	ADJ	S7.1+
bevloeiing	NOUN	A9-/O1.2
eilandster	NOUN	M7/S2mf
eilandbewoner	NOUN	M7/S2mf
eilandbewoonster	NOUN	M7/S2mf
landengte	NOUN	W3
ze	PRON	Z8
er	PRON	Z8
italisch	ADJ	Q1.2
kriebelen	VERB	B2- X7+
agendapunt	NOUN	O2 Q4 X4.1
koppeltje	NOUN	O2 Q4 X4.1
rondreizend	ADJ	M1
rondtrekkend	ADJ	M1
routebeschrijving	NOUN	M1
reisverslag	NOUN	M1
reisroute	NOUN	M1
wegbeschrijving	NOUN	M1
reisgids	NOUN	M1
ivoren	ADJ	O1.1 O4.3
ivoorkleurig	ADJ	O1.1 O4.3
ivoorkleurige	ADJ	O1.1 O4.3
ivoorkleur	NOUN	O1.1 O4.3
eiloof	NOUN	L3
klimop	NOUN	L3
stomp	NOUN	A1.1.1 B3
aansluitpunt	NOUN	O2
geus	NOUN	O2
jekker	NOUN	O2
stopkontakt	NOUN	O2
stekker	NOUN	O2
jadegroen	NOUN	O1.1
kartelig	ADJ	O4.4
gekarteld	ADJ	O4.4
cipier	NOUN	G2.1/S2mf
gevangenbewaarder	NOUN	G2.1/S2mf
confituur	NOUN	F1 M3/M8
japanse	ADJ	Z2 Z2/Q3 Z2/S2mfnc
nippons	ADJ	Z2 Z2/Q3 Z2/S2mfnc
urn	NOUN	O2 E5-
schroefpot	NOUN	O2 E5-
jaspis	NOUN	O1.1
bevooroordeeld	ADJ	X5.2- B2-
geelzuchtig	ADJ	X5.2- B2-
uitstap	NOUN	M1
omzwerven	VERB	M1
nijd	NOUN	E4.1-/S3.2 E4.1-/A9
jaloezie	NOUN	E4.1-/S3.2 E4.1-/A9
naijver	NOUN	E4.1-/S3.2 E4.1-/A9
ijverzucht	NOUN	E4.1-/S3.2 E4.1-/A9
jeansbroek	NOUN	B5
jeans	NOUN	B5
tic	NOUN	M2 M1 S1.2.6-/S2mf
droplul	NOUN	M2 M1 S1.2.6-/S2mf
klojo	NOUN	M2 M1 S1.2.6-/S2mf
koolzwart	NOUN	M5fn O2 N5 O1.1
lozen	VERB	X7- M2
sieraad	NOUN	B5 O4.2+
joodse	ADJ	S9
decoupeerzaag	NOUN	K6 A12- O2
geklingel	NOUN	X3.2+ K2
springerig	ADJ	E6-
swingen	VERB	K1
job	NOUN	I3.1 A1.1.1 A12-
vervoegen	VERB	A2.2 S5+ A1.8+ A1.1.1
gezamenlijke	ADJ	S5+
jonko	NOUN	B1 F1 H1 F3
chaiba	NOUN	B1 F1 H1 F3
zjuen	NOUN	B1 F1 H1 F3
stickie	NOUN	B1 F1 H1 F3
pretsigaret	NOUN	B1 F1 H1 F3
joint	NOUN	B1 F1 H1 F3
pitoe	NOUN	B1 F1 H1 F3
aanfluiting	NOUN	E4.1+ S1.2.6-
grappenmaken	VERB	E4.1+
joker	NOUN	E4.1+/S2mf S7.2-/S2mf K5.2@
omverduwen	VERB	M2
log	NOUN	Q4.2 Q1.2
dagboekschrijver	NOUN	Q4.2/I3.2/S2mf
journaliste	NOUN	Q4.2/I3.2/S2mf
reporter	NOUN	Q4.2/I3.2/S2mf
trektocht	NOUN	M1
trip	NOUN	M1
rondreizen	VERB	M1
joviaal	ADJ	E4.1+
joyriden	VERB	G2.1-/M3
bedieningshendel	NOUN	M5 Y2
stuurknuppel	NOUN	M5 Y2
oordelen	VERB	G2.1 X6
rechtspreken	VERB	G2.1 X6
pletwals	NOUN	M3 S9m%
jongleren	VERB	K5.2 A2.1+ A1.1.1
jongleerder	NOUN	K5.2/S2mf A2.1+/S2mf
jongleur	NOUN	K5.2/S2mf A2.1+/S2mf
jongleren	NOUN	K5.2 A2.1+ A1.1.1
smeuïg	ADJ	O1.2 S1.2.4-
mengelmoes	NOUN	X7-/O2 O4.1 X2.5-
voordringen	VERB	M1 N5+/A2.1 A1.9
opschrikken	VERB	M1 N5+/A2.1 A1.9
opspringen	VERB	M1 N5+/A2.1 A1.9
las	NOUN	M7/M3 M6 A1.7+
voeg	NOUN	M7/M3 M6 A1.7+
aanhechtingspunt	NOUN	T1.2 Q3
kantelpunt	NOUN	T1.2 Q3
oerwoud	NOUN	L3 A12-
jongerejaars	NOUN	T3--/S2mf S7.1--/S2mf G2.1/S2mf
gerief	NOUN	O4.2- M4%fn
jonk	NOUN	O4.2- M4%fn
rechtswetenschap	NOUN	G2.1
juriste	NOUN	G2.1/S2mf
gezworenen	NOUN	G2.1c X6+/S5+c
zonet	ADV	A14 T3--- T1.3- N3.3---
zojuist	ADV	A14 T3--- T1.3- N3.3---
slechts	ADV	A14 T3--- T1.3- N3.3---
net	ADV	A14 T3--- T1.3- N3.3---
pas	ADV	A14 T3--- T1.3- N3.3---
gerechtig	ADJ	S1.2 G2.2+
berechting	NOUN	G2.1+ G2.2+
raadsheer	NOUN	G2.1+ G2.2+
rechtsbedeling	NOUN	G2.1+ G2.2+
terecht	ADV	G2.2+
gerechtvaardigd	ADJ	G2.2+ A2.2 O4.1
caleidoscoop	NOUN	K6 A6.3+++
kamikazepiloot	NOUN	G3/S2mf A1.1.2
bergvrede	NOUN	H1
slottoren	NOUN	H1
bewaarster	NOUN	L2/S2mf H1/S2mf K5.1/S2mf
bewaakster	NOUN	L2/S2mf H1/S2mf K5.1/S2mf
behoeder	NOUN	L2/S2mf H1/S2mf K5.1/S2mf
fust	NOUN	O2
hondenhok	NOUN	L2/H1
kennel	NOUN	L2/H1
keta	NOUN	O1
tomatenketchup	NOUN	F1
toonsoort	NOUN	O2 X9.2+ Q1.2
toonaard	NOUN	O2 X9.2+ Q1.2
sleutel-	ADJ	A11.1+
klavier	NOUN	Y2 K2
keyboard	NOUN	Y2 K2
sluitsteen	NOUN	H2 A11.1+
kakikleurig	ADJ	O4.3
kibboets	NOUN	M7
beteugeling	NOUN	T2-
schop	NOUN	E3- E4.1+ A1.1.1
kick	NOUN	E3- E4.1+ A1.1.1
geitje	NOUN	S2mf/T3- S4mf L2
gekscheren	VERB	E4.1+ A5.2-
beetnemen	VERB	E4.1+ A5.2-
vermoorden	NOUN	L1-
doder	NOUN	L1-/S2mf L1- S8- K5.2@
doding	NOUN	L1- A12- A1.5.1 E4.1-/A2.2
aard	NOUN	A4.1
prettig	ADJ	S1.2/S8+ S1.2.2-
beminnelijk	ADV	S1.2/S8+ S1.2.2-
aardigheid	NOUN	S1.2/S8+ S1.2.2-
dierenrijk	NOUN	G1.1 M7/S7.1+ A4.1/L2
plantenrijk	NOUN	G1.1 M7/S7.1+ A4.1/L2
koningschap	NOUN	S7.1+
maffen	VERB	B1
dutten	VERB	B1
kipper	NOUN	L2
zoen	NOUN	S3.2
wouw	NOUN	K6 L2mfn
kite	NOUN	K6 L2mfn
katje	NOUN	L2mfn
poesje	NOUN	L2mfn
kattenjong	NOUN	I1.1 L2mfn
kleptomane	NOUN	B2-/G2.1-/S2mf
knecht	NOUN	G2.2-/S2.2m K5.2
zot	NOUN	G2.2-/S2.2m K5.2
schelmenstreek	NOUN	S1.2.6-
knieschijf	NOUN	B1
zoeavenbroek	NOUN	B5
aaneenbreien	VERB	B5 S5+ B2+ B1
samenbreien	VERB	B5 S5+ B2+ B1
aaneengroeien	VERB	B5 S5+ B2+ B1
aankloppen	NOUN	X3.2 A1.1.1 E3- A12- Q2.2 S3.2@
aankloppen	VERB	X3.2 A1.1.1 E3- Q2.2 S3.2@
x-benen	ADJ	B1 O4.2-
knoest	NOUN	O2 X2.5- N3.8
aaneenknopen	VERB	A1.1.1
medeweten	NOUN	X2.2+ S3.2/B1%
geïnformeerd	ADJ	X2.2+
koosjer	ADJ	S9 A5.4+
labo	NOUN	Y1/H1c
bewerkelijk	ADJ	X8+/A12-
laborieus	ADJ	X8+/A12-
labyrintachtig	ADJ	M7 A12-
doolhofachtig	ADJ	M7 A12-
ontberen	VERB	A9-
missen	VERB	A9-
derven	VERB	A9-
slaafje	NOUN	S7.1-/S2mf
voetvaag	NOUN	S7.1-/S2mf
laconiek	ADJ	Q2.1/N5-
taalhiaat	NOUN	A9- B1
damestoilet	NOUN	S2.1f S7.1+/S2.1f
lieveheersbeestje	NOUN	L2mfn
lammetje	NOUN	L2mfn F1
lamsvlees	NOUN	L2mfn F1
mank	ADJ	B2-
mankend	ADJ	B2-
rouwklacht	NOUN	E4.1-
geklaag	NOUN	E4.1-
lamentatie	NOUN	E4.1-
geweeklaag	NOUN	E4.1-
weeklagen	NOUN	E4.1-
olielamp	NOUN	O2/W2 O3
hospita	NOUN	H4/S2.1f
oriëntatiepunt	NOUN	M7/A11.2+ A11.1+
liggend	NOUN	W3 C1 M6
rijstrook	NOUN	M3/H3
wegeltje	NOUN	M3/H3
rijvak	NOUN	M3/H3
baanvak	NOUN	M3/H3
lantaren	NOUN	O2/W2
schoot	NOUN	B1 K5.1 N3.3
verstrijken	NOUN	A5.1-/A2.1 X5.1- T1.3
tenietgang	NOUN	A5.1-/A2.1 X5.1- T1.3
notebook	NOUN	Y2
kievit	NOUN	L2
kieviet	NOUN	L2
larikshout	NOUN	L3
lork	NOUN	L3
smout	NOUN	F1
provisiekamer	NOUN	H2/F1 F1
vlerkenstreek	NOUN	L2mfn E4.1+ A1.1.1
gedol	NOUN	L2mfn E4.1+ A1.1.1
laatst	ADJ	N4
laagst	ADJ	N4
afgelopen	ADJ	N4
leest	NOUN	O2
wijlen	ADJ	T4- L1- T1.1
overtijd	ADJ	T4- L1- T1.1
late	ADJ	T4- L1- T1.1
nieuwst	ADJ	T3--- T4---
recentst	ADJ	T3--- T4---
sop	NOUN	B4/O1
zeepsop	NOUN	B4/O1
paardenschuim	NOUN	B4/O1
inzepen	VERB	B4
soppen	VERB	B4
latrine	NOUN	B4
kristalrooster	NOUN	O2
latwerk	NOUN	O2
verdienstelijk	ADJ	S1.1.4+
uitlachen	VERB	E4.1+/X3.2
worp	NOUN	M4fn M5 T2+
tewaterlating	NOUN	M4fn M5 T2+
spietsen	VERB	M4 M5 T2+
wasserette	NOUN	B4/M7
washok	NOUN	B4 B4/H1
lauwerkrans	NOUN	L3
laurierkroon	NOUN	L3
overladen	VERB	A9-
grasperk	NOUN	L3/H3
grasmaaier	NOUN	O2/F4
grasmaaimachine	NOUN	O2/F4
raadsvrouw	NOUN	G2.1/I3.2/S2mf
raadsman	NOUN	G2.1/I3.2/S2mf
laks	ADJ	A1.7-
laxeermiddel	NOUN	B3
amateur-	ADJ	I3.2-
wereldlijk	ADJ	I3.2-
ondeskundig	ADJ	I3.2-
leken-	ADJ	I3.2-
verwedden	VERB	M2 M1 L2 T2+ A1.1.1
legger	NOUN	O2 A4.1
legster	NOUN	O2 A4.1
indelen	NOUN	O4.1 K6@
loom	ADV	X5.2-
werkschuw	ADJ	X5.2-/S1.2
leidraad	NOUN	S7.1+ O2/L2 O3 S8+ O1.1 K4/S2mf
dieplood	NOUN	S7.1+ O2/L2 O3 S8+ O1.1 K4/S2mf
voorlopen	VERB	S7.1+ A2.2 M2 A1.1.1
vooroplopen	VERB	S7.1+ A2.2 M2 A1.1.1
verloden	VERB	S7.1+ A2.2 M2 A1.1.1
interliniëren	VERB	S7.1+ A2.2 M2 A1.1.1
meevoeren	VERB	S7.1+ A2.2 M2 A1.1.1
aanvoerster	NOUN	S7.1+/S2mf A5.1+++/S2mf Q4.2 G2.1/S2mf
bladerloos	ADJ	L3
bladloos	ADJ	L3
blaadje	NOUN	Q1.2
loofrijk	ADJ	L3
bladerrijk	ADJ	L3
gebladerd	ADJ	L3
tenger	ADJ	O4.2+ F1 N5-
aanleunen	VERB	M6 S5+
haasje-over	NOUN	K6/M1
vernemen	VERB	X2.3+ P1
aangeleerd	ADJ	X2.3+ X9.1+
leasen	VERB	I2.2
lease	NOUN	I2.2
leder	NOUN	O1.1 O2
overlaten	VERB	M1 M2 A1.1.1 A1.9 A9- T2-
deponeren	VERB	M1 M2 A1.1.1 A1.9 A9- T2-
ertslaag	NOUN	W3 H5
echel	NOUN	L2mfn X7- B3/S2mf
laak	NOUN	L2mfn X7- B3/S2mf
uitzuiger	NOUN	L2mfn X7- B3/S2mf
porrei	NOUN	F1 L3
speelruimte	NOUN	A2.1+ N5 S7.4+
afdrift	NOUN	A2.1+ N5 S7.4+
linkerkant	NOUN	M6 G1.2c
over	VERB	M1 M2 A1.1.1 A1.9 A9- N5.2+ T2-
linkse	NOUN	G1.2/S2mf
linkser	NOUN	G1.2/S2mf
restant	ADJ	F1 N5.2+/A1.5.1-
kliekje	ADJ	F1 N5.2+/A1.5.1-
etensresten	NOUN	F1 N5.2+/A1.5.1-
kliekjes	NOUN	F1 N5.2+/A1.5.1-
onderbeen	NOUN	B1 O2 N3.3
broekspijp	NOUN	B1 O2 N3.3
legaat	NOUN	A9+/I1.1 A9+/S1.1.1
rechts-	ADJ	G2.1 G2.1+
legaal	ADJ	G2.1 G2.1+
legenda	NOUN	S9/Q2.1 X2.2+++/S2mf
legislatie	NOUN	G2.1
wetgeefster	NOUN	G2.1/S2mf
citroengele	ADJ	O4.3
citroenboom	NOUN	F1 L3 F2 O4.3
citroengeel	NOUN	F1 L3 F2 O4.3
citroensmaak	NOUN	F1 L3 F2 O4.3
uitlenen	VERB	A9-
kristallens	NOUN	O2 B1
linze	NOUN	O2 B1
vastentijd	NOUN	S9/T1.3
veertigdagentijd	NOUN	S9/T1.3
linzenplant	NOUN	F1
melaatsheid	NOUN	B2-
lesbo	NOUN	S3.2/S2.1f
lesbi	NOUN	S3.2/S2.1f
korten	VERB	N5-/A2.1
vergoelijken	VERB	N5-/A2.1
slinken	VERB	N5-/A2.1
letaal	ADJ	L1-
futloosheid	NOUN	B2-
slaapzucht	NOUN	B2-
lusteloosheid	NOUN	B2-
boekstaaf	NOUN	Q1.2 Q3
letterteken	NOUN	Q1.2 Q3
letter	NOUN	Q1.2 Q3
slaplant	NOUN	F1
slaatje	NOUN	F1
flappen	NOUN	F1
geëqualiseerd	ADJ	O4.4 A4.2+
waterpas	NOUN	N3.7 N5 S5+ A5.1 X9.1 A4.1 S7.1
egaliseren	VERB	O4.4 Q2.2 M2
hendel	NOUN	O2 A2.2
hefboomfonds	NOUN	M2 S7.1+
hefboomkracht	NOUN	M2 S7.1+
leverage	NOUN	M2 S7.1+
lichtzinnigheid	NOUN	E4.1+
luchthartigheid	NOUN	E4.1+
luchtig	NOUN	E4.1+
lexikaal	ADJ	Q3
leugenaarster	NOUN	A5.2-/S2mf
smaadschrift	NOUN	Q1.2/A5.2- Q1.2/A1.1.2 G2.1-
vrijzinnig	ADJ	A1.7- G1.2 N5+
bibliothecaresse	NOUN	Q4.1/S2mf
bibliotheekbeheerder	NOUN	Q4.1/S2mf
boekerij	NOUN	Q4.1/H1c
bandeloosheid	NOUN	G1.1/Q1.2 S7.4+
licentieus	ADJ	G2.2-
wulps	ADJ	G2.2-
non-conformistisch	ADJ	G2.2-
libertijns	ADJ	G2.2-
wulpsheid	NOUN	G2.2-
wellustigheid	NOUN	G2.2-
zoethout	NOUN	F1
terreinligging	NOUN	A5.2-
retentierecht	NOUN	I2.2
levensbedreigend	ADJ	L1/S8- B3 A15-
strandmeester	NOUN	M4/A15+/I3.2/S2mf
reddingszwemmer	NOUN	M4/A15+/I3.2/S2mf
badmeester	NOUN	M4/A15+/I3.2/S2mf
levensecht	ADJ	L1+/A6.1+
mensenleven	NOUN	T1.3
leefwereld	NOUN	L1+/X3
opwaardering	NOUN	M2 A5.1+/A2.1 E4.1+/A2.1 G2.1
ligament	NOUN	B1
vuurtje	NOUN	W2 O3/W2 M3 O4.6+ X4.1 E1
lichten	VERB	W2 O4.6+
bijlichten	VERB	W2 O4.6+
lichter	NOUN	O2/O4.6+
weerlicht	NOUN	W2/W4 N3.8+
bliksemflits	NOUN	W2/W4 N3.8+
bliksemschicht	NOUN	W2/W4 N3.8+
bruinkool	NOUN	O1.1
lijken	ADJ	A6.1+
gelijkaardigheden	NOUN	A6.1+
like	NOUN	A6.1+
liken	VERB	E2+
graag	VERB	E2+
insgelijks	ADV	A6.1+
sering	NOUN	L3
seringen	NOUN	L3
lidmaat	NOUN	B1 L3
ledemaat	NOUN	B1 L3
voorgeborchte	NOUN	A7- K1 S9
limbus	NOUN	A7- K1 S9
limoen	NOUN	F1 O4.3 O1.1 L3
limoengeel	NOUN	F1 O4.3 O1.1 L3
limoenenboom	NOUN	F1 O4.3 O1.1 L3
limoengroen	NOUN	F1 O4.3 O1.1 L3
spotlicht	NOUN	X5.1+
kalklicht	NOUN	X5.1+
verjaringstermijn	NOUN	A1.7+
napslak	NOUN	L3 G3@
sleutelfiguur	NOUN	A11.1+
luns	NOUN	A11.1+
stanza	NOUN	O4.4 A4.1 Q1.3 X4.2 Q3 Q1.2 Q2.1/K4 S4 S7.1 A1.7+ A6.1- I3.1 M4@c G3@ K5.1@
productlijn	NOUN	O4.4 A4.1 Q1.3 X4.2 Q3 Q1.2 Q2.1/K4 S4 S7.1 A1.7+ A6.1- I3.1 M4@c G3@ K5.1@
loopgraaf	NOUN	O4.4 A4.1 Q1.3 X4.2 Q3 Q1.2 Q2.1/K4 S4 S7.1 A1.7+ A6.1- I3.1 M4@c G3@ K5.1@
lijnstuk	NOUN	O4.4 A4.1 Q1.3 X4.2 Q3 Q1.2 Q2.1/K4 S4 S7.1 A1.7+ A6.1- I3.1 M4@c G3@ K5.1@
rechte	NOUN	O4.4 A4.1 Q1.3 X4.2 Q3 Q1.2 Q2.1/K4 S4 S7.1 A1.7+ A6.1- I3.1 M4@c G3@ K5.1@
linieschip	NOUN	M4fn B5
oceaanstomer	NOUN	M4fn B5
pakketboot	NOUN	M4fn B5
lijnschip	NOUN	M4fn B5
lijnboot	NOUN	M4fn B5
passagiersschip	NOUN	M4fn B5
aanslepen	VERB	M8
weifelen	VERB	M8
lingerie	NOUN	B5
linguïst	NOUN	Q3/S2mf
taalwetenschappen	NOUN	Q3
linguïstiek	NOUN	Q3
linken	VERB	A2.2 S5+ A1.1.1
schalm	NOUN	A2.2 S5+ M3 Q1.3 F1 K5.1/M7%
link	NOUN	A2.2 S5+ M3 Q1.3 F1 K5.1/M7%
fakkel	NOUN	A2.2 S5+ M3 Q1.3 F1 K5.1/M7%
toorts	NOUN	A2.2 S5+ M3 Q1.3 F1 K5.1/M7%
flambouw	NOUN	A2.2 S5+ M3 Q1.3 F1 K5.1/M7%
golfbaan	NOUN	A2.2 S5+ M3 Q1.3 F1 K5.1/M7%
vlaszaad	NOUN	L3
latei	NOUN	H2
coryfee	NOUN	L2mfn
lipje	NOUN	B1 O2 S1.2.4-
lippenrood	NOUN	B4
lipstick	NOUN	B4
vloeiklank	NOUN	O1.2
vereffening	NOUN	E3/L1- I2.1
sterkedrank	NOUN	F2
slis	NOUN	Q2.2/B2-
slisgeluid	NOUN	Q2.2/B2-
oplijsten	VERB	Q1.2 N4 M4
gehoorzamen	VERB	X3.2
opletten	VERB	X3.2
toehoorder	NOUN	X3.2/S2mf
strikt	ADJ	Q3 A5.3+
letter-	ADJ	Q3 A5.3+
steendruck	NOUN	Q1.2 C1
geding	NOUN	G2.1
procesvoering	NOUN	G2.1
draagstoel	NOUN	O4.2- N5 O1.1 L2c M3%fn
zwerfafval	NOUN	O4.2- N5 O1.1 L2c M3%fn
strooisel	NOUN	O4.2- N5 O1.1 L2c M3%fn
draagkoets	NOUN	O4.2- N5 O1.1 L2c M3%fn
zwerfvuil	NOUN	O4.2- N5 O1.1 L2c M3%fn
rosbaar	NOUN	O4.2- N5 O1.1 L2c M3%fn
sluikstorten	VERB	N5+ O4.2-
jongere	ADJ	N3.2- T3- N3.7- N3.3- T1.3- A11.1-
leefbaar	ADJ	H4
live	ADJ	L1+ A3+ Q4.3 K2/K3 K1 O3 G3
voortbestaan	VERB	H4 L1+ A3
verderleven	VERB	H4 L1+ A3
levertjes	NOUN	B1 F1 S2mf
kleurstelling	NOUN	B5 Q1.1
livrei	NOUN	B5 Q1.1
veestapel	NOUN	F4
livide	ADJ	E3-
levens-	ADJ	H4 L1+
inladen	VERB	M2 G3
inlezen	VERB	M2 G3
schatrijk	ADJ	N5+ G3 Q3 I1.1+ F2++ F3++ I1/A1.4
wiellader	NOUN	O2 M2/S2mf
shovel	NOUN	O2 M2/S2mf
niksen	VERB	A1.9- X5.2-
rondlummelen	VERB	A1.9- X5.2-
leegloper	NOUN	B5 K1/S2mf
weigerachtig	ADJ	X7-
lobben	VERB	M2
hommer	NOUN	L2 F1
zeekreeft	NOUN	L2 F1
stamkroeg	NOUN	H3/S2mf F2/H1c
stamcafé	NOUN	H3/S2mf F2/H1c
plaatselijk	ADJ	M7
locale	NOUN	M7
taalregio	NOUN	M7
oord	NOUN	M7
localisme	NOUN	Q3/M7
voortbeweging	NOUN	M3 M1
lokomotief	NOUN	M3
loge	NOUN	H1 S5+c
portierswoning	NOUN	H1 S5+c
hoogstaand	ADJ	S1.2.3+ N3.7+
houthakken	VERB	Q1.2
boomstam	NOUN	O2 Q1.2 N2
boomstronk	NOUN	O2 Q1.2 N2
houtblok	NOUN	O2 Q1.2 N2
oranjestaarttiran	NOUN	A6.1-
carré	NOUN	F1
lendenstuk	NOUN	F1
lekstok	NOUN	F1 A9+ O2/M3
alleenig	ADJ	S5-
allenig	ADJ	S5-
eenzaat	NOUN	S5-/S2mf S5-
eenling	NOUN	S5-/S2mf S5-
lankmoedig	ADJ	E3+ B2-
langetermijn-	ADJ	T1.3+
