lemma	pos	semantic_tags
marv	NOUN	B1 L3
hankøns-	ADJ	S2.2
mæsk	NOUN	F1
massakrere	VERB	L1- S7.1+ A1.1.2
mageløs	ADJ	A5.1+++
giftekniv	NOUN	S3.2/S2mf
ægteskabsformidler	NOUN	S3.2/S2mf
mat	NOUN	N2
matriarkal	ADJ	S4
maksime	NOUN	X4.1
majonæse	NOUN	F1
mjød	NOUN	F2
middel	NOUN	N2
nærig	ADJ	S1.2.2+ S1.2.1- N2
mæander	NOUN	M1
betydningsløs	ADJ	A11.1-/Q1.1 Q3 X9.2-
imens	ADV	T1.1.2
målbar	ADJ	N3.1
foranstaltning	NOUN	N3.1 F2 K2
industritekniker	NOUN	O2/S2mf
maskinarbejder	NOUN	O2/S2mf
nævenyttig	ADJ	S1.1.3+++
medisk	ADJ	N2
mediator	NOUN	T1.1.2/S2mf S8+/S2mf
lægemiddel	NOUN	B3
middelmådig	ADJ	A5.1
medley	NOUN	K2
sagtmodig	ADJ	S1.2.3-
mødes	VERB	S3.1 M6 A1.1.1 X9.2+ A6.1+
vemod	NOUN	E4.1-
nedsmeltning	NOUN	Y1 A1.1.2 X9.2- E3- B2-
memoirer	NOUN	Q4.1
udenadslære	VERB	X2.2+ X2.3+
overgangsalder	NOUN	B1
omtale	VERB	Q2.1
spisekort	NOUN	F1/Q1.2 Y2/Q1.2
nådesløs	ADJ	G2.2- E3-
kviksølver	NOUN	O1.2
budskab	NOUN	Q1.1 Q1.3/Y2
stofskifte	NOUN	B1
metodik	NOUN	X4.2
metyl	NOUN	O1
minutiøs	ADJ	A1.3+
moderby	NOUN	M7
storby	NOUN	M7
mezzanin	NOUN	H2
mikrobølge	NOUN	O3/F1 Y1
midtbane	NOUN	K5.1 K5.1/S2mf
højsommer	NOUN	T1.3
sankthansdag	NOUN	T1.3
jordemor	NOUN	B3/I3.2/S2.1f
fødselshjælper	NOUN	B3/I3.2/S2.1f
mug	NOUN	L3
meldug	NOUN	L3
militssoldat	NOUN	G3/S2mf
mælkemand	NOUN	F2/I3.2/S2.2m
millennium	NOUN	T1.3
møllerske	NOUN	F1/S2mf
millionærinde	NOUN	I1.1++/S2.1f
sind	NOUN	X1
tankesæt	NOUN	X2
minearbejder	NOUN	I4/S2mf O2 G3/I3.2/S2mf
grubearbejder	NOUN	I4/S2mf O2 G3/I3.2/S2mf
mineralsk	ADJ	O1
minedrift	NOUN	I4 G3
pastor	NOUN	G1.1/S2mf S9/S2mf
præsteembede	NOUN	G1.1c S9
bifag	NOUN	T3-/S2mf
mol	ADJ	A11.1- N3.2-
mødereferat	NOUN	T1.3 Q1.2
referat	NOUN	T1.3 Q1.2
petitesse	NOUN	A4.2+
under	NOUN	S9 X2.6- O4.2+
luftspejling	NOUN	X3.4/W4 X3.4/A5.2-
fedtsyl	NOUN	S1.2.2+/S2mf
gnier	NOUN	S1.2.2+/S2mf
gnieragtig	ADJ	S1.2.2+ N5---
vildlede	VERB	A5.2-
misogyn	NOUN	S2.1/E2-m
kvindehader	NOUN	S2.1/E2-m
savne	VERB	A5.3- X3.4- A11.2- X2.5- X9.2- E4.1- T4- S1.1.3-
forbier	NOUN	S2.1f X9.2-
herskerinde	NOUN	S7.1+/S2.1f S3.2/S2.1f P1/S2.1f
mide	NOUN	L2 N5- I1%
mitigere	VERB	A5.1+/A2.1 N5-/A2.1
mitra	NOUN	B5/S9
vante	NOUN	B5
mikse	VERB	A2.1+ S1.1.3+ K3
mikser	NOUN	O3 S1.1.3+/S2mf F2 K3 A2.1+/S2mf
håndmikser	NOUN	O3 S1.1.3+/S2mf F2 K3 A2.1+/S2mf
voldgrav	NOUN	H2
mokkasin	NOUN	B5
fotomodel	NOUN	O2/A5.4- A4.1 X4.2 A5.1+++ C1/S2mf B5/I3.2/S2mf
blufærdig	ADJ	N3.2- S1.2.3-
modificere	VERB	A2.1+
kindtand	NOUN	B1
muldvarp	NOUN	B1 L2mfn A10-/S2@
muldvarpeskud	NOUN	A11.1- W3/L2
mollusk	NOUN	L2
bevægelsesmængde	NOUN	A2.1+ Y1
møntenhed	NOUN	I1
skejs	NOUN	I1
pengesum	NOUN	I1
værdigenstand	NOUN	I1
betalingsmiddel	NOUN	I1
pengemand	NOUN	I1
edb-skærm	NOUN	O2 Y2 Q4.3 X2.4/S2mf
computerskærm	NOUN	O2 Y2 Q4.3 X2.4/S2mf
overvåge	NOUN	O2 Y2 Q4.3 X2.4/S2mf
aflytte	NOUN	O2 Y2 Q4.3 X2.4/S2mf
billedskærm	NOUN	O2 Y2 Q4.3 X2.4/S2mf
abekat	NOUN	L2mfn G2.2-/S2mf
monokromatisk	ADJ	O4.3
ensfarvet	ADJ	O4.3
enstonig	ADJ	X3.2 X5.2-/A2.1-
uhyre	NOUN	L2/S9mfn G2.2-/S2mf
skrummel	NOUN	O4.2---
vemodig	ADJ	E1 E4.1- E3-
humørsyg	ADJ	E1 E4.1- E3-
moone	VERB	X5.2-/E4.1-
maurer	NOUN	W3/L3
revir	NOUN	W3/L3
elsdyr	NOUN	L2c
knallert	NOUN	M3fn
moralsk	ADJ	G2.2+ E1
ligkapel	NOUN	L1-/H1
lighus	NOUN	L1-/H1
uddøende	ADJ	L1- T2-
formiddag	NOUN	T1.3
sørgmodig	ADJ	E3-
tvær	ADJ	E3-
morfin	NOUN	B3 F3
morter	NOUN	O1.1 G3
mørtel	NOUN	O1.1 G3
mortér	NOUN	O1.1 G3
boliglån	NOUN	I1.2/H1
realkredit	NOUN	I1.2/H1
moske	NOUN	S9/H1
stikmyg	NOUN	L2
-est	ADV	A13.2 N5+++
-st	ADV	A13.2 N5+++
natsommerfugl	NOUN	L2mfn
mølkugle	NOUN	B4 A1.5.1-
oldemoder	NOUN	S4f A11.1+++
perlemor	NOUN	O1.1
bevæggrund	NOUN	A2.2
bilist	NOUN	M3/S2mf
computermus	NOUN	L2mfn Y2 S1.2.3-/S2mf
musefælde	NOUN	O2/A1.1.2
overskæg	NOUN	B1
udmunding	NOUN	B1 Q2.2 M7/W3 W3/M4 O2
meje	VERB	F4
ælte	NOUN	O1.1 E2-/Q2.2
mudret	ADJ	O1.1
mysli	NOUN	F1
mufti	NOUN	B5
fjæs	NOUN	O2 B1 S1.2.6-/S2mf
krus	NOUN	O2 B1 S1.2.6-/S2mf
fæ	NOUN	O2 B1 S1.2.6-/S2mf
muldyr	NOUN	L2mfn
temperere	VERB	X2.1 F2
multikulturell	ADJ	S5+
flerkulturell	ADJ	S5+
flere	ADJ	N5+
multiplicere	VERB	N2 N5+/A2.1
vægmaleri	NOUN	C1
morderske	NOUN	L1-/G2.1-/S2mf
rislen	NOUN	Q2.2/X3.2- X3.2- B2-/X3.2
susen	NOUN	Q2.2/X3.2- X3.2- B2-/X3.2
muskulær	ADJ	B1 S1.2.6+
musik-	ADJ	K2
musical	NOUN	K4/K2
musk	NOUN	O1
stum	ADJ	X3.2-
umælende	ADJ	X3.2-
nærsynet	ADJ	B2/X3.4 X2.6/T1.3-
myriade	NOUN	N5+
personligt	PRON	Z8mf
mysterium	NOUN	X2.2- X2.5- A6.2-
nage	VERB	Q2.2 E6-
mukke	VERB	Q2.2 E6-
vrænge	VERB	Q2.2 E6-
øg	NOUN	Q2.2 L2fn
krikke	NOUN	Q2.2 L2fn
plageånd	NOUN	Q2.2 L2fn
sømme	VERB	A1.1.1
splitternøgen	ADJ	B5- A10+
utilsløret	ADJ	B5- A10+
uafskærmet	ADJ	B5- A10+
navnesøster	NOUN	Q2.2
berette	VERB	Q2.1
berettende	ADJ	Q2.1
snævres	VERB	N3.7- N5-
indskrænket	ADJ	A1.7+/X2.1
tallerkensmækker	NOUN	L3
naturforskerske	NOUN	W5/S2mf
naturforsker	NOUN	W5/S2mf
uartig	ADJ	G2.2- S1.2.4-
nautisk	ADJ	M4
navigering	NOUN	M4
søfart	NOUN	M4
skibsfart	NOUN	M4
marineblå	NOUN	G3/M4c O4.3
søværn	NOUN	G3/M4c O4.3
nærsynethed	NOUN	B2-/X3.4
fornødenhed	NOUN	S6+ A11.1+
nekropol	NOUN	M7/L1-
saftevand	NOUN	L3 F2 O4.2+
negligere	VERB	A1.9
negligering	NOUN	A1.9 G2.2-
forsømthed	NOUN	A1.9 G2.2-
vrinsk	NOUN	L2/X3.2
vrinske	VERB	L2/X3.2
gnægge	VERB	L2/X3.2
omegn	NOUN	N3.3-/H3c N3.3-/S2mf M7/N3.3-
naboskab	NOUN	N3.3-/H3c N3.3-/S2mf M7/N3.3-
kvarter	NOUN	N3.3-/H3c N3.3-/S2mf M7/N3.3-
bydel	NOUN	N3.3-/H3c N3.3-/S2mf M7/N3.3-
cirka	NOUN	N3.3-/H3c N3.3-/S2mf M7/N3.3-
næste	NOUN	H3/S2mf N3.3-/S2mf M7/N3.3-
medmenneske	NOUN	H3/S2mf N3.3-/S2mf M7/N3.3-
neofyt	NOUN	X9.1-
nervepirrende	ADJ	E5-
nervesvag	ADJ	E6-
nerve-	ADJ	E6-
netto	ADJ	N5
garn	NOUN	O2 S5+ A1.3+
brændenælde	NOUN	L3
nervelæge	NOUN	B3/S2mf
nervecelle	NOUN	B1
nyt	NOUN	X2.2+/T3- X2.2+/Q4.2 X2.2+/Q4.3
bladkiosk	NOUN	Q4.2/I2.2
pennespids	NOUN	Q1.2/O2
øgenavn	NOUN	Q2.2
tilnavn	NOUN	Q2.2
kælenavn	NOUN	Q2.2
nigger	NOUN	Z2/O4.3mf
nattesøvn	NOUN	T1.3
flink	ADJ	B1 N3.8+
skvadderhoved	NOUN	S1.2.6-/S2mf X9.1-/S2mf
nittende	ADJ	N4
niti	NUM	N1 T3
halvfems	NUM	N1 T3
halvfemsindstyve	NUM	N1 T3
brystvorte	NOUN	B1
kvaj	NOUN	S1.2.6-/S2 L2
luseæg	NOUN	S1.2.6-/S2 L2
fluekneppe	VERB	Q2.2
kvælstof	NOUN	O1.3
forbudt	DET	Z6
adelsmand	NOUN	S7.1+/S2.2m
gny	NOUN	X3.2
ikkeryger	NOUN	F3-/S2mf
nonchalant	ADJ	E3+
indifferent	ADJ	E3+
ikkeeksisterende	ADJ	A3-
tud	NOUN	B1 O2
mulelængde	NOUN	B1 O2
styrtdykning	NOUN	M5 X9.2- N5-/A2.1
styrtdyk	NOUN	M5 X9.2- N5-/A2.1
notat	NOUN	Q1.2 K2
skrivehæfte	NOUN	Q1.2 Y2
notebog	NOUN	Q1.2 Y2
notits	NOUN	Q1.2 Q2.2 I3.1/Q2.2 G2.1/Q1.2
opsigelsesfrist	NOUN	Q1.2 Q2.2 I3.1/Q2.2 G2.1/Q1.2
melding	NOUN	Q2.2
substantiv	NOUN	Q3
ingensteds	ADV	M6/Z6
intetsteds	ADV	M6/Z6
kerne-	ADJ	Y1 B1 S5+%
cellekerne	NOUN	B1 O1 A11.1+
nøgenbillede	NOUN	B5-
talord	NOUN	N1
numerale	NOUN	N1
talrig	ADJ	N5+
nurse	NOUN	B3/S2mf
barneplejerske	NOUN	B3/S2mf
vuggestue	NOUN	P1/H1c F4 H2
møtrik	NOUN	F1 O2 B2-/S2mf X5.2+/S2mf B1
nøddekrige	NOUN	O2
muskat	NOUN	F1
ernæring-	ADJ	F1
egetræ	NOUN	O1.1 L3
havregrød	NOUN	F1 O4.3
hårdnakket	ADJ	A2.1-/X2.1 S1.2.6-
lystre	VERB	S7.1-
adlyde	VERB	S7.1-
dødsannonce	NOUN	L1-/Q4.2
indvende	VERB	A6.1- E2-
genstandsled	NOUN	O2 X7+
udslette	VERB	A1.1.2
aflang	ADJ	O4.4
slesk	ADJ	S7.1- S1.2.5-
servil	ADJ	S7.1- S1.2.5-
iagttagelse	NOUN	X3.4 Q2.1/X2.4 X2.1
iagttage	VERB	X3.4 Q2.1/X2.4 X2.1 G2.1+
iagttager	NOUN	X3.4/S2mf Q4.2/I3.2/S2mf
tvangstanke	NOUN	X5.2+/N5.2+
obstetrik	NOUN	B3
obstinat	ADJ	A2.1-/X2.1
erholde	VERB	A9+
anskaffningsbar	ADJ	A7+
oplagt	ADJ	A11.2+
anledning	NOUN	T1.2 S1.1.1
okkupation	NOUN	I3.1 A1.1.1 G3 H4
erhverv	NOUN	I3.1 A1.1.1 G3 H4
ocean	NOUN	W3/M4
verdenshav	NOUN	W3/M4
förolämpa	VERB	S1.2.4- G2.1-
anstødelig	ADJ	S1.2.4- G3
udbud	NOUN	A9- Q2.2 I1.3-
udbudsforretning	NOUN	A9- Q2.2 I1.3-
udlove	VERB	A9- Q2.2
tjenestemand	NOUN	G1.1/S2mf S7.1+/S2mf
o	INTJ	Z4
planteolie	NOUN	O1.2 C1 C1/O1
madolie	NOUN	O1.2 C1 C1/O1
råolie	NOUN	O1.2 C1 C1/O1
ok	VERB	A5.1+
ok	NOUN	A5.1+
fåmandsvælde	NOUN	S7.1+
uheldsvanger	ADJ	S9
varslende	ADJ	S9
alvidende	ADJ	S9
én	NUM	N1 T3 T1.2
et	NUM	N1 T3 T1.2
ettal	NOUN	Z8 N1
én	NOUN	Z8 N1
ener	NOUN	Z8 N1
endollarseddel	NOUN	Z8 N1
man	PRON	Z8
én	PRON	Z8
engangsfænomen	NOUN	N6-
engangsforeteelse	NOUN	N6-
hovsa	INTJ	Z4
ugennemsigtighed	NOUN	O4.3 A12-
ugennemsigtig	ADJ	O4.3 A12-
åbnes	VERB	A10+ T2+
indlede	VERB	A10+ T2+
fordomsfri	ADJ	S7.4+/A1.7-
telefonistinde	NOUN	Q1.3/S2mf A1.1.1/S2mf
operator	NOUN	Q1.3/S2mf A1.1.1/S2mf
opiat	NOUN	B3 F3
belejlig	ADJ	T1.2/A1.2+
opportun	ADJ	T1.2/A1.2+
opportunisme	NOUN	A1.4/A1.5.1 G2.2-
opposition	NOUN	S8-/E2- S7.3+ A6.1-
optimere	VERB	A5.1+++/A2.1 Y2
aktieoption	NOUN	X7+ I2.1 P1
valgmulighed	NOUN	X7+ I2.1 P1
appelsintræ	NOUN	F1 O4.3
appelsin	NOUN	F1 O4.3
omløbsbane	NOUN	M7/W1 S7.1+
frugttræ	NOUN	F4/H3
frugtplantage	NOUN	F4/H3
orkestergrav	NOUN	K2/S5c K2/H2
orchestra	NOUN	K2/S5c K2/H2
orkestral	ADJ	K2
gøgeurt	NOUN	L3
ordinere	VERB	S9 X6+ G2.1
befale	VERB	S7.1+/Q2.2 I2.2/Q2.2
beordre	VERB	S7.1+/Q2.2 I2.2/Q2.2
rækkefølge	NOUN	S7.1+/Q2.2 I2.2/Q2.2 A4.1 N4 G2.1+ G2.1 Q1.2/I1.1 O4.2+
velordnet	ADJ	O4.2+ G2.2+
oppasser	NOUN	S7.1-/S2mf
portør	NOUN	S7.1-/S2mf
ordonnans	NOUN	S7.1-/S2mf
orgel	NOUN	B1 K2 Q4.2
organisk	ADJ	L1 W5
orienteringsløb	NOUN	K1
herkomst	NOUN	T2+ N2
origo	NOUN	T2+ N2
særling	NOUN	A5.4+
ophavsmand	NOUN	T2+/S2mf
hittebarn	NOUN	S4-/S2mf
børnehjem	NOUN	H4/H1c
rettroende	ADJ	S9 A6.2+
struds	NOUN	L2mfn
andre	ADJ	A6.1-
odder	NOUN	L2
av	INTJ	Z4
vor	DET	Z8
vor	PRON	Z8
uddateret	ADJ	T3+
das	NOUN	H1
kriminalisere	VERB	G2.1-
banlyse	VERB	G2.1-
forpost	NOUN	M7
ude	ADV	M6 S5-
udlicitere	VERB	I2.2
udestående	ADJ	A5.1++ A11.2+ I1.2 A1.9
overtræffe	VERB	A5.1++ N5.2+
forbi	ADJ	N5.2+ T2-
overfrakke	NOUN	B5
profitmargin	NOUN	I1.2
overlykkelig	ADJ	E4.1+
pludselig	ADV	T1.3 N3.8+
overmande	VERB	S7.1+ G3
opsynsmand	NOUN	S7.1+/S2mf
indhente	VERB	M3 N3.8++
overtid	NOUN	I3.1/T1.3+
ouverture	NOUN	K2 Q2.2 X7+
overblik	NOUN	X2.5+
overlæsset	ADJ	N3.5/N5.2+
oxygenatom	NOUN	O1.3
oxygen	NOUN	O1.3
trædepude	NOUN	O2 Q1.2 H1
padleåre	NOUN	M4 O2
padle	NOUN	M4 O2
pagaj	NOUN	M4 O2
paddel	NOUN	M4 O2
page	NOUN	Q1.2 T1.3 S7.1-/S2.2m
personsøger	NOUN	Q1.3
smertelig	ADJ	B2- E4.1-
kunstmaler	NOUN	C1/S2mf
palaver	NOUN	A12+
blegt	ADJ	O4.3
europalle	NOUN	O2
palle	NOUN	O2
håndflade	NOUN	B1 L3
patentmedicin	NOUN	X4.2 B3
universalmiddel	NOUN	X4.2 B3
kæmpepanda	NOUN	L2mfn M3/G2.1fn
imødekomme	VERB	S8+
trusser	NOUN	B5
buks	NOUN	B5 B1
pavedømme	NOUN	S7.1+/S9/Z1m
papaja	NOUN	F1 L3
parakit	NOUN	L2
paralyse	NOUN	B2- X5.2-
paramediciner	NOUN	B3/S2mf
grej	NOUN	O2c
utensilie	NOUN	O2c
faldskærmssoldat	NOUN	G3/S2mf
faldskærmsjæger	NOUN	G3/S2mf
benådning	NOUN	G2.1
ophav	NOUN	S4mf A9+
sognebarn	NOUN	S9/S2mf
parkeringsplads	NOUN	M8
sogne-	ADJ	A1.7+ S9
sparsomhed	NOUN	I1.3-
præstebolig	NOUN	H4/S9
deltids-	ADJ	T1.3
partiel	ADJ	N5.1-
participere	VERB	S1.1.3+
elementarpartikel	NOUN	O2 O1
partisoldat	NOUN	S8+/S2mf
medspiller	NOUN	S3.1/S2mf S3.2/S2mf S4mf
agerhøne	NOUN	L2mfn F1
forbipasserende	NOUN	M1/S2mf
passion	NOUN	X5.2+ S3.2 S9@ E4.1-@
passérseddel	NOUN	G1.1/Q1.2
rejsepas	NOUN	G1.1/Q1.2
passerseddel	NOUN	G1.1/Q1.2
feltråb	NOUN	Y2/Q3 Q3
kodeord	NOUN	Y2/Q3 Q3
løsen	NOUN	Y2/Q3 Q3
password	NOUN	Y2/Q3 Q3
datid	NOUN	T1.1.1
præteritum	NOUN	T1.1.1
potpourri	NOUN	A6.1+
pastiche	NOUN	A6.1+
bagværk	NOUN	F1
jordstykke	NOUN	O2 N3.6 M7 T1.3 B5
alfaderlig	ADJ	S4
havegang	NOUN	M3 M1 X4.2
ynkelig	ADJ	A5.1- E4.1-
medynkvækkende	ADJ	A5.1- E4.1-
sygelig	ADJ	B2- A6.2-
patos	NOUN	E4.1-
tålmod	NOUN	E3+ K5.2%
patriakal	ADJ	S4
mæcen	NOUN	S8+/S2mf I2.2/S2mf
vom	NOUN	B1
fattiglem	NOUN	I1.1-/S2mf
fattiglus	NOUN	I1.1-/S2mf
asfaltere	VERB	H1 A1.1.1
brolægge	VERB	H1 A1.1.1
vejbelægning	NOUN	M3/H3
brolægning	NOUN	M3/H3
pote	NOUN	L2 B1@
pantsætning	NOUN	K5.1 A1.5.1/A5.1-/S2mf
pantsætte	VERB	I1.2
mønttelefon	NOUN	Q1.3
ært	NOUN	F1
sjælefred	NOUN	E3+
sindsro	NOUN	E3+
fredsommelig	ADJ	E3+
ferskentræ	NOUN	F1 L3 O4.3 O4.2+
påfugl	NOUN	L2
peanut	NOUN	F1
småsten	NOUN	O2
pikke	VERB	F1/L2 S3.2
brødflov	ADJ	F1/B1
sokkel	NOUN	O2
tisse	VERB	B1
afskrælle	VERB	F1/L3 A1.1.1 B1
jævnaldrende	NOUN	A6.1+/S2mf S7.1+/S2mf
hunsvane	NOUN	Q1.2/O2 F4/H1 G2.1/H1
indelukke	NOUN	Q1.2/O2 F4/H1 G2.1/H1
pønal	ADJ	G2.1
straffe-	ADJ	G2.1
pønitense	NOUN	S9/G2.1
pendul	NOUN	O2
tissemand	NOUN	B1
javert	NOUN	B1
tankefuld	ADJ	X2.1/E4.1-
tungsindig	ADJ	X2.1/E4.1-
eftertænksom	ADJ	X2.1/E4.1-
femkamp	NOUN	K5.1
næstsidst	ADJ	N4
paprika	NOUN	F1
siddepind	NOUN	L2c O2
abborre	NOUN	L2c O2
percussion	NOUN	K2 A1.1.1
perkussion	NOUN	K2 A1.1.1
flerårig	ADJ	T2++
helårlig	ADJ	T2++
perfume	NOUN	B4 X3.5
perimeter	NOUN	M7 N2
period	NOUN	T1.3 B1 Q3 P1/T1.3
lektion	NOUN	T1.3 B1 Q3 P1/T1.3
punktum	NOUN	T1.3 B1 Q3 P1/T1.3
periodikum	NOUN	Q4.2
udkant	NOUN	A11.1- M7
bughindebetændelse	NOUN	B2-
pernittengrynet	ADJ	E6-
gerningsmand	NOUN	G2.1-/S2mf
vedblive	VERB	T2++
personlig	ADV	S5-
personel	NOUN	I3.1/S5+ I3.1/H2
pervers	ADJ	S1.2.3+ G2.2-
sortseer	NOUN	X2.6/A5.1-
kronblad	NOUN	L3
bønskrift	NOUN	Q1.2 Q2.2
andragende	NOUN	Q1.2 Q2.2
andrage	VERB	Q2.2
underskørt	NOUN	B5
uviktig	ADJ	A11.1- N3.2-
smålig	ADJ	A11.1- N3.2-
kirkestol	NOUN	H5
kirkebænk	NOUN	H5
fallisk	ADJ	S3.2
fantom	NOUN	S9mfn
farmakonom	NOUN	B3/S2mf
farmaci	NOUN	B3/H1 B3
foreteelse	NOUN	A3 X3.4 A1.1.1
filatelist	NOUN	C1/S2mf
sproglyd	NOUN	Q1.3
fotokopimaskine	NOUN	Q1.2/A5.4-
frase	NOUN	Q3 K2 K1
fys	NOUN	B3/S2mf
klaver	NOUN	K2
plukke	VERB	X7+ A1.1.1
skovtur	NOUN	F1
malerisk	ADJ	O4.2+
pittoresk	ADJ	O4.2+
møntstykke	NOUN	N5.1- O2 Q4 K2 K4 G3@
pattegris	NOUN	L2mf/T3-
svinesti	NOUN	O4.2- L2/H1
pike	NOUN	L2mfnc F1 G3
gedde	NOUN	L2mfnc F1 G3
pilgrimsfærd	NOUN	M1/S9
gabestok	NOUN	O2/A1.7+/G2.1
hovedpude	NOUN	H5
pudevår	NOUN	H5
lods	NOUN	M5/I3.2/S2mf M4/I3.2/S2mf X2.4 Y1
pilotafsnit	NOUN	M5/I3.2/S2mf M4/I3.2/S2mf X2.4 Y1
alfons	NOUN	S3.2/S2mf
filipens	NOUN	B2-
bums	NOUN	B2-
knappenål	NOUN	O2
knib	NOUN	E3- N5- A12-
nap	NOUN	E3- N5- A12-
niv	NOUN	E3- N5- A12-
snuppe	VERB	E3- N3.2- G2.1-/A9+
nive	VERB	E3- N3.2- G2.1-/A9+
nuppe	VERB	E3- N3.2- G2.1-/A9+
nappe	VERB	E3- N3.2- G2.1-/A9+
grantræ	NOUN	L3
lyserød	NOUN	O4.3
fiale	NOUN	N5.1+ A5.1+++ W3 H2
tilførselskanal	NOUN	O2 F3 K2
olieledning	NOUN	O2
sørøveri	NOUN	G2.1-/M4
piratkopiering	NOUN	G2.1-/M4
sørøver	NOUN	G2.1-/S2mf
pist	NOUN	M7/K5.1
kule	NOUN	O2 W3 I4/M7c O4.2-/M7 K5.1@
sulteløn	NOUN	I1/N5-
torg	NOUN	M7 H1 A1.2 P1
ståsted	NOUN	M7 H1 A1.2 P1
siddeplads	NOUN	M7 H1 A1.2 P1
plagiat	NOUN	A5.4- G2.2-
høvle	VERB	A1.1.1/O4.5 M1
platan	NOUN	M5fn O4.4 O2 L3
høvl	NOUN	M5fn O4.4 O2 L3
planke	NOUN	O2
timemanager	NOUN	S7.1+/I3.2/S2mf
mindetavle	NOUN	O2 B2-
plak	NOUN	O2 B2-
kalke	VERB	A1.1.1 N5+
gipse	VERB	A1.1.1 N5+
overklistre	VERB	A1.1.1 N5+
plast	NOUN	O1.1
planche	NOUN	O2 C1 B3
platform	NOUN	M3/M7 M4/H1 H5 X7+ Y2
pladning	NOUN	O2 A1.1.1 F1
platinplade	NOUN	O1.1
platin	NOUN	O1.1
platonisk	ADJ	S3.2-
pladetallerken	NOUN	F1
afspille	VERB	K1 K5.1 K5.2 K2 K3 A1.1.1 K6
tumleplads	NOUN	K6/H3 M7/K1
sandkasse	NOUN	K6/H3 M7/K1
vellyst	NOUN	E4.2+ K1
behag	NOUN	E4.2+ K1
traske	VERB	M1/N3.8- N3.8-/A1.1.1
pløje	VERB	F4 M1 I1.1
stikprop	NOUN	O3 O2 I2.2/Q2.2
blommefarve	NOUN	F1 L3 A5.1+
blommetræ	NOUN	F1 L3 A5.1+
vater	ADJ	A5.1+
vvs-mand	NOUN	H2/S2mf
blikkenslager	NOUN	H2/S2mf
svupper	NOUN	O2
plural	ADJ	Q3 A6.3+
flertal	ADJ	Q3 A6.3+
krydsfiner	NOUN	O2
krybskytte	NOUN	G2.1-/S2mf A9+/S2mf
digterinde	NOUN	Q4.1/S2mf
lyrik	NOUN	Q3
digtekunst	NOUN	Q3
digtning	NOUN	Q3
spydig	ADJ	E4.1-
træffende	ADJ	E4.1-
spiddende	ADJ	E4.1-
julestjerne	NOUN	L3
pointe	NOUN	Q2.1 X4.1 A5.1 A1.5.2 M7 T1.2 O4.4 O3 K5
point	NOUN	Q2.1 X4.1 A5.1 A1.5.2 M7 T1.2 O4.4 O3 K5
polak	NOUN	O2 W3 A6.1-
blanke	VERB	B4 A5.1+/A2.1
flerumættet	ADJ	O4.1
pompøs	ADJ	S1.2.3+
fundere	VERB	X2.1
gruble	VERB	X2.1
hestehale	NOUN	B4
puddel	NOUN	L2mfn
puddelhund	NOUN	L2mfn
pøl	NOUN	W3/M4 K5.1/H1 N5+ K5.1 I1/A1.4
stakkels	ADJ	I1.1- A5.1- N5- E4.1- X9.1-
poppeltræ	NOUN	L3
populær-	ADJ	E2+ S5+
population	NOUN	S2/N5c
porcelænsvare	NOUN	O1.1 O2
træpindsvin	NOUN	L2
hulepindsvin	NOUN	L2
flæskekød	NOUN	F1
pornofilm	NOUN	Q4/S3.2
bagbord	NOUN	M4/M7 F2
porter	NOUN	I3.1/S2mf
porticus	NOUN	H2
kontrafej	NOUN	C1 Q2.1
stolpe	NOUN	Q1.2 O2 I3.1 M6
målstolpe	NOUN	Q1.2 O2 I3.1 M6
brevkort	NOUN	Q1.2
eftertid	NOUN	T1.1.3/T1.3
posthum	ADJ	N4/L1-
gryde	NOUN	O2 O1.1 I1.1 F3
potentat	NOUN	S7.1+/S2mf
jættegryde	NOUN	W3 A1.1.2/M3
grødomslag	NOUN	B3
radérpulver	NOUN	M1
dyrehjem	NOUN	I1 N3.5 M7
armod	NOUN	I1.1- N5-
pudder	NOUN	O1.1 B4 G3
spankulere	VERB	M1
stejle	VERB	M1
førkristen	ADJ	S9
penibel	ADJ	A15-
prekær	ADJ	A15-
umuliggøre	VERB	S7.4-
forgænger	NOUN	N4/S2mf N4
præfabrikeret	ADJ	N4/A1.1.1
foretrukken	ADJ	E2++
svanger	ADJ	B1 A11.1+%
højgravid	ADJ	B1 A11.1+%
prægnant	ADJ	B1 A11.1+%
drægtig	ADJ	B1 A11.1+%
frugtsommelig	ADJ	B1 A11.1+%
forhistorisk	ADJ	T3+++ T1.1.1
forhistorie	NOUN	T1.1.1
forudindtaget	ADJ	S5+
forsæt	NOUN	X7+
præparat	NOUN	A1.1.1
præparation	NOUN	A1.1.1
forholdsord	NOUN	Q3
privilegie	NOUN	G2.1 S7.1+
prærogativ	NOUN	G2.1 S7.1+
nærvær	NOUN	M6 A3+ S1.1.3+ S1.2 S9
nærværelse	NOUN	M6 A3+ S1.1.3+ S1.2 S9
tilstedeværende	ADJ	T1.1.2 A3+
nutid	NOUN	T1.1.2 A9-
naturreservat	NOUN	F1 A4.1 L2
forudinstille	VERB	A1.7+/N4
trykpresse	NOUN	Q4.2c O2 A1.1.1 Q4.1/I2.1c
anseelse	NOUN	S7.2+ A5.1+ A11.1+
antageligvis	ADV	X2.1
selvhøjtidelig	ADJ	S1.2.3+
nydelig	ADV	O4.2+
forrige	ADJ	N4
